Date,Open,High,Low,Close,Adj Close,Volume
2016-08-17,924.900024,925.700012,910.299988,913.200012,842.753052,685242
2016-08-18,913.000000,916.700012,905.250000,906.900024,836.939209,1047855
2016-08-19,909.000000,915.700012,901.250000,910.650024,840.399841,1232642
2016-08-22,911.900024,933.900024,911.900024,930.049988,858.303162,1405730
2016-08-23,931.000000,931.650024,919.049988,921.700012,850.597412,923109
2016-08-24,921.000000,924.950012,908.250000,919.400024,848.474792,929753
2016-08-25,921.000000,922.000000,907.200012,910.799988,840.538208,1760911
2016-08-26,914.799988,914.799988,900.000000,904.500000,834.724243,753284
2016-08-29,906.000000,908.000000,901.000000,905.200012,835.370239,488018
2016-08-30,908.000000,926.299988,907.599976,924.799988,853.458191,921470
2016-08-31,925.000000,926.500000,911.849976,917.049988,846.306152,2185015
2016-09-01,917.099976,929.500000,913.349976,925.799988,854.381042,654587
2016-09-02,923.500000,926.549988,917.549988,920.750000,849.720642,968873
2016-09-06,924.250000,939.750000,922.299988,937.849976,865.501648,811241
2016-09-07,937.000000,938.900024,927.400024,933.000000,861.025635,728867
2016-09-08,933.000000,953.599976,931.500000,951.549988,878.144592,1528195
2016-09-09,950.000000,954.000000,927.400024,929.950012,858.210938,888951
2016-09-12,924.849976,924.849976,912.450012,918.450012,847.598145,677577
2016-09-14,917.000000,924.500000,905.000000,908.450012,838.369629,1349809
2016-09-15,910.200012,920.849976,906.000000,914.000000,843.491455,964711
2016-09-16,916.250000,928.599976,909.400024,911.700012,841.368774,1542460
2016-09-19,915.450012,922.500000,909.099976,911.950012,841.599548,793036
2016-09-20,912.150024,916.799988,900.900024,902.900024,833.247620,1133099
2016-09-21,902.000000,914.549988,900.549988,913.049988,842.614685,1102665
2016-09-22,913.000000,917.950012,903.250000,910.150024,839.938477,1250220
2016-09-23,911.000000,912.500000,901.000000,910.549988,840.307556,1498875
2016-09-26,909.000000,913.900024,886.500000,892.599976,823.742188,1153660
2016-09-27,895.000000,900.950012,889.400024,897.299988,828.079651,849724
2016-09-28,900.000000,900.849976,881.250000,887.150024,818.712646,1877866
2016-09-29,891.000000,892.799988,873.500000,878.299988,810.545349,3307074
2016-09-30,877.099976,879.849976,865.000000,867.849976,800.901550,3104818
2016-10-03,878.000000,878.000000,860.200012,868.750000,801.732117,2066037
2016-10-04,872.000000,872.000000,858.799988,860.400024,794.026306,1465854
2016-10-05,865.000000,873.700012,862.400024,870.950012,803.762268,1781339
2016-10-06,874.000000,886.849976,874.000000,884.450012,816.220947,1360160
2016-10-07,889.700012,889.700012,868.150024,877.250000,809.576416,1088191
2016-10-10,879.700012,885.549988,874.450012,876.150024,808.561401,734544
2016-10-13,869.500000,874.750000,852.500000,862.049988,795.548950,2130773
2016-10-14,854.750000,855.549988,837.000000,842.250000,777.276367,2077909
2016-10-17,844.000000,851.000000,839.000000,849.250000,783.736267,1136539
2016-10-18,850.299988,857.000000,849.000000,855.599976,789.596436,1146943
2016-10-19,855.000000,855.950012,844.049988,846.000000,780.737122,1171167
2016-10-20,848.549988,849.450012,838.599976,840.299988,775.476807,818580
2016-10-21,840.000000,852.250000,837.049988,851.200012,785.535889,1247395
2016-10-24,851.799988,855.000000,844.250000,848.349976,782.905823,1639740
2016-10-25,847.099976,849.799988,829.549988,832.349976,768.140015,1925999
2016-10-26,831.099976,846.799988,826.549988,842.849976,777.830017,1928005
2016-10-27,850.000000,850.000000,818.400024,840.299988,775.476807,3193498
2016-10-28,841.000000,846.950012,833.799988,836.500000,771.969849,1396899
2016-11-01,835.000000,842.700012,831.650024,835.250000,777.321106,891827
2016-11-02,835.000000,848.450012,832.049988,841.099976,782.765442,1085441
2016-11-03,838.150024,848.500000,834.700012,839.400024,781.183289,1975240
2016-11-04,849.000000,866.400024,842.500000,848.000000,789.186890,2273336
2016-11-07,850.000000,851.750000,834.549988,837.650024,779.554810,803129
2016-11-08,838.450012,846.750000,836.099976,844.599976,786.022644,797363
2016-11-09,820.000000,835.349976,799.000000,828.299988,770.853149,2122893
2016-11-10,840.000000,841.900024,813.799988,818.549988,761.779419,1017007
2016-11-11,815.000000,815.000000,798.099976,801.750000,746.144531,1758762
2016-11-15,804.000000,809.799988,783.250000,805.450012,749.588013,2007604
2016-11-16,809.000000,813.500000,798.000000,808.750000,752.659180,2677282
2016-11-17,808.750000,816.000000,803.000000,811.650024,755.358032,665671
2016-11-18,813.000000,814.799988,795.549988,802.849976,747.168274,1462211
2016-11-21,802.849976,805.799988,792.650024,797.750000,742.422058,993597
2016-11-22,806.299988,822.500000,802.799988,819.900024,763.035767,1226008
2016-11-23,820.349976,834.000000,815.099976,831.700012,774.017334,1254013
2016-11-24,828.799988,834.500000,820.549988,825.299988,768.061218,1588843
2016-11-25,830.000000,838.000000,825.650024,833.599976,775.785583,788448
2016-11-28,830.450012,841.950012,829.000000,837.849976,779.740845,930063
2016-11-29,837.000000,841.000000,830.250000,832.700012,774.947998,1157881
2016-11-30,835.250000,850.299988,831.049988,844.000000,785.464294,2734453
2016-12-01,844.000000,855.700012,840.900024,848.099976,789.279968,951938
2016-12-02,845.000000,848.400024,828.150024,831.450012,773.784668,623704
2016-12-05,832.900024,851.400024,832.000000,844.900024,786.302002,760110
2016-12-06,845.400024,849.799988,833.200012,836.000000,778.019226,611314
2016-12-07,839.849976,844.000000,832.049988,833.700012,775.878540,394177
2016-12-08,836.000000,846.799988,836.000000,843.000000,784.533630,609858
2016-12-09,839.900024,847.000000,836.349976,845.049988,786.441467,463868
2016-12-12,845.000000,845.849976,830.349976,832.599976,774.854980,317031
2016-12-13,834.000000,836.400024,824.900024,831.150024,773.505554,716723
2016-12-14,831.000000,832.849976,818.799988,821.799988,764.804016,418711
2016-12-15,818.000000,823.700012,813.650024,816.049988,759.452820,552176
2016-12-16,817.500000,827.000000,813.599976,816.950012,760.290344,907271
2016-12-19,817.000000,817.799988,808.000000,809.750000,753.589722,709550
2016-12-20,808.750000,812.750000,798.450012,801.400024,745.818909,1057366
2016-12-21,802.000000,805.000000,795.900024,796.799988,741.537903,1024157
2016-12-22,796.000000,802.500000,783.849976,787.049988,732.463989,1147406
2016-12-23,786.500000,799.400024,781.950012,789.500000,734.744202,893290
2016-12-26,788.000000,804.900024,785.049988,801.799988,746.191101,686679
2016-12-27,801.900024,808.500000,796.599976,806.750000,750.797729,552306
2016-12-28,808.000000,821.200012,806.000000,810.299988,754.101501,811567
2016-12-29,811.250000,821.950012,806.549988,818.500000,761.732788,1295881
2016-12-30,819.450012,829.450012,818.500000,826.349976,769.038391,709395
2017-01-02,828.000000,828.000000,819.099976,825.349976,768.107727,439748
2017-01-03,826.450012,832.799988,819.500000,829.849976,772.295593,617599
2017-01-04,829.849976,837.400024,816.549988,821.599976,764.617798,1298675
2017-01-05,824.900024,835.750000,822.000000,833.150024,775.366760,800848
2017-01-06,832.900024,874.799988,831.700012,833.750000,775.925232,545826
2017-01-09,838.000000,838.549988,828.349976,831.049988,773.412292,323290
2017-01-10,833.799988,835.950012,829.000000,830.549988,772.947144,337793
2017-01-11,832.099976,845.000000,830.099976,841.500000,783.137695,867646
2017-01-12,843.700012,843.700012,824.700012,825.900024,768.619751,985100
2017-01-13,830.000000,835.599976,825.099976,827.950012,770.527527,567779
2017-01-16,828.000000,831.349976,822.450012,827.500000,770.108582,472383
2017-01-17,826.750000,843.000000,826.750000,840.650024,782.346680,1081184
2017-01-18,840.700012,867.750000,837.599976,864.950012,804.961243,2032995
2017-01-19,865.400024,875.950012,858.549988,860.299988,800.633728,1350359
2017-01-20,855.200012,872.000000,854.500000,860.450012,800.773438,1032081
2017-01-23,854.599976,866.799988,851.549988,862.400024,802.588196,1615902
2017-01-24,856.000000,862.400024,842.099976,860.349976,800.680237,1843785
2017-01-25,857.000000,869.950012,855.950012,869.200012,808.916565,1360342
2017-01-27,869.000000,875.700012,853.799988,855.950012,796.585571,1272497
2017-01-30,856.950012,863.200012,851.150024,853.549988,794.351929,600766
2017-01-31,856.000000,862.900024,851.250000,855.400024,796.073547,1210100
2017-02-01,857.000000,867.549988,849.200012,854.049988,794.817261,1750447
2017-02-02,857.500000,858.799988,841.799988,845.299988,786.674194,1617828
2017-02-03,845.000000,852.450012,838.599976,849.750000,790.815552,999913
2017-02-06,850.049988,862.000000,850.000000,860.549988,800.866455,1007603
2017-02-07,863.000000,863.299988,851.000000,855.250000,795.934021,866921
2017-02-08,859.900024,859.900024,847.349976,852.950012,793.793579,995337
2017-02-09,856.000000,856.099976,843.500000,850.750000,791.746155,884351
2017-02-10,848.250000,858.400024,847.650024,850.900024,791.885742,648644
2017-02-13,854.950012,864.750000,852.450012,862.299988,802.495117,688095
2017-02-14,863.000000,868.049988,845.000000,848.150024,789.326538,1294385
2017-02-15,848.549988,852.500000,843.400024,850.049988,791.094604,863541
2017-02-16,852.000000,852.500000,844.049988,846.099976,787.418701,529692
2017-02-17,847.000000,847.950012,837.500000,841.250000,782.905029,917969
2017-02-20,850.700012,858.000000,847.500000,854.450012,795.189575,1511663
2017-02-21,853.500000,866.599976,852.049988,862.750000,802.913879,1061217
2017-02-22,866.000000,869.000000,852.000000,864.150024,804.216797,1996095
2017-02-23,870.900024,872.000000,856.250000,858.250000,798.725952,1313518
2017-02-27,859.049988,870.549988,854.250000,866.450012,806.357178,1194357
2017-02-28,865.500000,868.450012,858.150024,865.900024,805.845398,1409380
2017-03-01,868.400024,880.900024,862.950012,875.500000,814.779602,1199589
2017-03-02,878.000000,883.000000,873.349976,877.500000,816.640808,1116347
2017-03-03,878.000000,879.750000,870.900024,877.150024,816.315063,909059
2017-03-06,877.000000,883.150024,866.250000,873.099976,812.545959,620823
2017-03-07,874.099976,874.950012,868.150024,872.049988,811.568909,581168
2017-03-08,870.000000,876.150024,863.250000,871.299988,810.870911,689050
2017-03-09,868.900024,872.000000,862.200012,870.299988,809.940247,649123
2017-03-10,871.000000,877.750000,867.400024,875.200012,814.500427,1533750
2017-03-14,881.200012,915.000000,879.049988,913.750000,850.376648,2763421
2017-03-15,910.000000,917.200012,899.000000,900.500000,838.045776,1247829
2017-03-16,908.000000,912.400024,895.349976,906.200012,843.350403,1052674
2017-03-17,907.549988,911.000000,900.000000,902.549988,839.953491,2071209
2017-03-20,900.549988,915.250000,896.000000,898.450012,836.137939,849554
2017-03-21,898.799988,907.099976,888.299988,903.450012,840.791199,1016256
2017-03-22,894.049988,908.000000,894.049988,904.950012,842.187195,928431
2017-03-23,905.000000,909.000000,898.150024,902.000000,839.441772,737393
2017-03-24,901.000000,905.200012,897.000000,900.200012,837.766602,809976
2017-03-27,899.849976,913.349976,895.099976,898.799988,836.463562,2830764
2017-03-28,900.000000,905.000000,897.500000,903.099976,840.465393,565803
2017-03-29,904.200012,914.900024,900.349976,912.549988,849.260010,1067420
2017-03-30,911.099976,923.799988,909.200012,919.200012,855.448792,2105056
2017-03-31,919.200012,920.250000,905.200012,911.750000,848.515564,1454650
2017-04-03,914.000000,924.349976,904.400024,920.650024,856.798279,832000
2017-04-05,918.150024,937.450012,918.150024,935.349976,870.478638,2246395
2017-04-06,930.849976,936.250000,921.000000,934.650024,869.827209,1588953
2017-04-07,925.700012,932.700012,921.200012,924.500000,860.381287,770117
2017-04-10,922.799988,929.700012,916.000000,925.950012,861.730652,460843
2017-04-11,922.950012,925.799988,917.250000,923.700012,859.636719,715100
2017-04-12,920.200012,925.700012,918.450012,923.750000,859.683289,2006885
2017-04-13,921.849976,929.200012,918.500000,923.849976,859.776245,1200252
2017-04-17,923.000000,923.799988,912.099976,914.049988,850.656006,449115
2017-04-18,915.000000,920.950012,911.049988,912.750000,849.446106,605252
2017-04-19,914.599976,918.450012,906.000000,908.549988,845.537476,1245002
2017-04-20,912.000000,917.599976,906.250000,915.700012,852.191528,1955164
2017-04-21,919.500000,923.900024,903.500000,906.400024,843.536560,761841
2017-04-24,909.900024,909.900024,898.549988,904.549988,841.814758,789135
2017-04-25,907.000000,927.000000,903.049988,924.000000,859.915833,1105317
2017-04-26,924.000000,945.000000,920.299988,941.349976,876.062561,1296199
2017-04-27,941.099976,951.000000,936.200012,947.299988,881.599976,1096343
2017-04-28,944.000000,945.500000,932.150024,934.950012,870.106445,3585324
2017-05-02,930.200012,937.250000,924.000000,928.099976,863.731445,1615426
2017-05-03,933.000000,936.950012,922.599976,934.000000,869.222412,977037
2017-05-04,934.250000,960.000000,933.799988,956.700012,890.348022,1234682
2017-05-05,953.500000,959.450012,949.299988,953.900024,887.742188,571239
2017-05-08,955.000000,960.000000,946.049988,954.849976,888.626221,672197
2017-05-09,957.000000,958.000000,947.500000,952.049988,886.020508,1292861
2017-05-10,954.099976,999.000000,954.099976,996.349976,927.248108,2928370
2017-05-11,994.400024,996.000000,975.950012,978.750000,910.868713,1354465
2017-05-12,978.299988,988.000000,970.250000,980.200012,912.218018,890243
2017-05-15,981.299988,988.849976,974.549988,983.250000,915.056763,734446
2017-05-16,983.000000,1002.500000,982.049988,1000.400024,931.017212,1503815
2017-05-17,1004.000000,1012.000000,991.099976,1009.400024,939.392822,1999387
2017-05-18,1008.000000,1009.000000,983.000000,990.250000,921.571106,2690943
2017-05-19,1000.000000,1022.750000,1000.000000,1008.000000,938.090027,3059815
2017-05-22,1011.349976,1028.199951,1009.000000,1018.599976,947.954895,1788720
2017-05-23,1018.799988,1032.000000,1014.000000,1024.800049,953.724915,2640069
2017-05-24,1026.550049,1040.000000,1023.500000,1038.050049,966.055908,1992083
2017-05-25,1037.900024,1050.000000,1030.300049,1043.449951,971.081543,1918721
2017-05-26,1042.050049,1046.949951,1032.400024,1040.949951,968.754761,716421
2017-05-29,1041.000000,1077.000000,1038.750000,1072.250000,997.884094,1771026
2017-05-30,1071.099976,1074.949951,1053.300049,1072.599976,998.209595,890684
2017-05-31,1065.800049,1074.449951,1061.050049,1067.000000,992.998108,2226704
2017-06-01,1067.000000,1099.449951,1061.199951,1095.349976,1019.381836,1782269
2017-06-02,1100.050049,1103.000000,1046.099976,1086.400024,1011.052673,2216247
2017-06-05,1092.000000,1101.300049,1088.000000,1097.750000,1021.615479,612171
2017-06-06,1097.949951,1101.800049,1087.000000,1091.550049,1015.845520,1203091
2017-06-07,1105.199951,1114.250000,1091.500000,1106.349976,1029.618896,2392047
2017-06-08,1106.699951,1115.000000,1088.550049,1093.500000,1017.660217,935574
2017-06-09,1091.000000,1105.400024,1090.000000,1095.349976,1019.381836,691085
2017-06-12,1096.000000,1105.000000,1083.000000,1099.650024,1023.383606,1059705
2017-06-13,1096.000000,1109.349976,1095.050049,1102.750000,1026.268677,1040661
2017-06-14,1105.000000,1119.599976,1094.199951,1113.699951,1036.458984,1139136
2017-06-15,1117.500000,1121.500000,1101.599976,1104.000000,1027.431763,1051935
2017-06-16,1104.000000,1110.849976,1088.449951,1091.800049,1016.078247,1550451
2017-06-19,1094.400024,1101.000000,1090.300049,1095.650024,1019.660950,859068
2017-06-20,1098.849976,1101.000000,1091.099976,1093.050049,1017.241394,1272735
2017-06-21,1094.250000,1129.000000,1093.949951,1123.449951,1045.533081,1411671
2017-06-22,1117.000000,1117.400024,1092.050049,1094.050049,1027.316284,1000211
2017-06-23,1093.900024,1102.750000,1075.000000,1097.900024,1030.931519,1600881
2017-06-27,1096.500000,1114.949951,1087.000000,1092.099976,1025.485474,1809437
2017-06-28,1095.000000,1104.949951,1084.250000,1090.000000,1023.513367,1084236
2017-06-29,1094.650024,1094.650024,1084.250000,1088.099976,1021.729370,1771369
2017-06-30,1085.000000,1092.699951,1064.000000,1079.599976,1013.747620,1501780
2017-07-03,1093.000000,1100.099976,1081.099976,1097.750000,1030.790894,823810
2017-07-04,1104.400024,1112.000000,1083.849976,1088.099976,1021.729370,938993
2017-07-05,1087.000000,1098.000000,1082.050049,1096.699951,1029.804810,364842
2017-07-06,1096.699951,1096.699951,1086.400024,1092.500000,1025.860718,653440
2017-07-07,1091.000000,1109.900024,1089.800049,1097.699951,1030.743774,780216
2017-07-10,1102.500000,1104.949951,1090.000000,1096.250000,1029.382202,123910
2017-07-11,1102.000000,1112.949951,1097.000000,1106.449951,1038.959839,1088867
2017-07-12,1110.000000,1138.400024,1105.000000,1131.650024,1062.622803,1749266
2017-07-13,1134.699951,1139.900024,1131.000000,1134.699951,1065.486938,1390586
2017-07-14,1135.000000,1144.949951,1125.300049,1139.300049,1069.806152,1430776
2017-07-17,1140.000000,1156.000000,1130.050049,1152.949951,1082.623657,1177146
2017-07-18,1153.250000,1169.800049,1147.300049,1157.849976,1087.224609,3322231
2017-07-19,1190.000000,1195.050049,1135.500000,1154.349976,1083.938354,4799441
2017-07-20,1155.449951,1161.050049,1145.000000,1152.900024,1082.576782,1295206
2017-07-21,1158.900024,1164.199951,1145.000000,1158.650024,1087.976074,1690899
2017-07-24,1162.000000,1164.300049,1154.050049,1159.349976,1088.633179,1102676
