Date,Open,High,Low,Close,Adj Close,Volume
2017-05-23,1266.599976,1282.074951,1257.000000,1260.849976,1146.229492,2748596
2017-05-24,1267.400024,1285.000000,1264.824951,1279.574951,1163.251831,2534548
2017-05-25,1288.500000,1318.775024,1284.000000,1312.300049,1193.001953,4094094
2017-05-26,1312.500000,1313.425049,1282.324951,1289.125000,1171.933716,1362550
2017-05-29,1289.500000,1298.250000,1282.000000,1286.425049,1169.479370,1749290
2017-05-30,1280.000000,1287.974976,1262.500000,1275.550049,1159.593262,927634
2017-05-31,1266.500000,1286.250000,1264.000000,1273.300049,1157.547852,2502730
2017-06-01,1265.000000,1282.000000,1265.000000,1276.800049,1160.729614,1080064
2017-06-02,1278.125000,1295.925049,1276.250000,1282.449951,1165.865601,1355648
2017-06-05,1282.500000,1309.949951,1280.074951,1301.974976,1183.615723,1500188
2017-06-06,1315.500000,1354.474976,1315.000000,1348.000000,1225.456665,5946720
2017-06-07,1348.500000,1350.000000,1288.275024,1307.625000,1188.752319,4927776
2017-06-08,1299.000000,1302.474976,1257.750000,1260.800049,1146.183838,3330714
2017-06-09,1260.000000,1273.699951,1243.000000,1253.500000,1139.547607,3148034
2017-06-12,1248.500000,1256.449951,1235.199951,1243.599976,1130.547485,1626506
2017-06-13,1232.500000,1240.550049,1223.500000,1225.775024,1126.801270,1175414
2017-06-14,1227.500000,1238.000000,1227.500000,1235.099976,1135.373413,1489142
2017-06-15,1234.500000,1234.849976,1202.500000,1205.599976,1108.255493,2997198
2017-06-16,1207.474976,1217.500000,1193.250000,1199.849976,1102.969971,2450426
2017-06-19,1208.449951,1223.175049,1202.574951,1215.849976,1117.677734,1644742
2017-06-20,1215.500000,1224.500000,1190.150024,1222.500000,1123.791016,1670958
2017-06-21,1220.000000,1221.074951,1198.599976,1203.150024,1106.003296,1657818
2017-06-22,1204.500000,1215.500000,1192.500000,1197.425049,1100.740601,5775882
2017-06-23,1199.699951,1206.974976,1177.000000,1180.849976,1085.503784,1424756
2017-06-27,1175.300049,1192.349976,1165.800049,1171.425049,1076.840088,1974330
2017-06-28,1174.949951,1179.000000,1167.500000,1175.025024,1080.149170,1789726
2017-06-29,1179.500000,1186.025024,1161.550049,1166.625000,1072.427612,2471826
2017-06-30,1162.199951,1188.500000,1161.550049,1181.175049,1085.802490,1753848
2017-07-03,1178.699951,1191.525024,1171.550049,1186.800049,1090.973389,1475956
2017-07-04,1186.650024,1190.224976,1175.025024,1183.425049,1087.871094,1215134
2017-07-05,1180.400024,1182.500000,1172.500000,1178.000000,1082.884155,815856
2017-07-06,1179.500000,1180.949951,1170.050049,1173.775024,1079.000122,1026788
2017-07-07,1175.000000,1178.224976,1162.750000,1165.974976,1071.829956,1232090
2017-07-10,1203.000000,1222.449951,1189.474976,1217.474976,1119.171509,783608
2017-07-11,1213.000000,1257.400024,1213.000000,1237.900024,1137.947754,3537504
2017-07-12,1241.250000,1241.650024,1215.050049,1219.724976,1121.240234,2646450
2017-07-13,1222.500000,1236.000000,1213.300049,1223.199951,1124.434326,3131960
2017-07-14,1191.500000,1212.500000,1187.500000,1198.724976,1101.935547,4508432
2017-07-17,1198.849976,1211.050049,1191.099976,1197.724976,1101.016479,2211822
2017-07-18,1198.074951,1221.500000,1198.074951,1204.175049,1106.945435,1908002
2017-07-19,1207.750000,1230.000000,1207.550049,1224.800049,1125.905151,3915576
2017-07-20,1224.625000,1228.449951,1215.250000,1222.349976,1123.653198,1182504
2017-07-21,1217.449951,1250.000000,1217.275024,1245.599976,1145.025879,2148416
2017-07-24,1241.000000,1270.000000,1241.000000,1265.349976,1166.458618,2271402
2017-07-25,1262.875000,1290.000000,1259.199951,1285.750000,1185.264404,2678832
2017-07-26,1280.000000,1287.500000,1273.500000,1278.000000,1178.119995,1459826
2017-07-27,1271.099976,1292.400024,1233.250000,1240.849976,1143.873291,4255304
2017-07-28,1240.500000,1246.525024,1221.000000,1242.150024,1145.071777,1382752
2017-07-31,1235.500000,1259.500000,1231.500000,1245.900024,1148.528564,2019662
2017-08-01,1250.000000,1260.375000,1245.500000,1250.824951,1153.068848,1747460
2017-08-02,1250.000000,1254.000000,1231.000000,1236.900024,1140.232178,1251024
2017-08-03,1240.000000,1251.000000,1233.224976,1244.724976,1147.445557,1882548
2017-08-04,1245.400024,1264.150024,1244.000000,1261.400024,1162.817505,1387890
2017-08-07,1258.250000,1260.000000,1240.599976,1251.724976,1153.898560,1885520
2017-08-08,1256.000000,1264.300049,1248.150024,1251.525024,1153.714233,1073958
2017-08-09,1250.000000,1261.425049,1246.650024,1256.000000,1157.839355,992946
2017-08-10,1254.500000,1260.300049,1243.175049,1255.724976,1157.585815,1526172
2017-08-11,1249.949951,1267.500000,1241.500000,1248.025024,1150.487671,1394736
2017-08-14,1251.500000,1254.949951,1231.500000,1234.699951,1138.204224,786504
2017-08-16,1242.000000,1271.900024,1232.599976,1246.175049,1148.782227,1373340
2017-08-17,1250.349976,1252.500000,1231.050049,1242.824951,1145.694214,1752374
2017-08-18,1237.000000,1274.949951,1235.699951,1256.900024,1158.669067,2837356
2017-08-21,1252.750000,1274.500000,1247.150024,1264.400024,1165.582764,2304834
2017-08-22,1261.500000,1269.750000,1246.000000,1248.775024,1151.179077,1131326
2017-08-23,1252.500000,1258.400024,1236.574951,1244.724976,1147.445557,1562272
2017-08-24,1248.849976,1258.974976,1243.074951,1248.300049,1150.741089,1623908
2017-08-28,1252.300049,1252.699951,1230.500000,1243.650024,1146.454468,2036796
2017-08-29,1241.000000,1248.000000,1231.974976,1235.425049,1138.872559,1312602
2017-08-30,1240.500000,1245.000000,1230.050049,1242.275024,1145.187012,970782
2017-08-31,1242.500000,1252.199951,1233.324951,1248.175049,1150.625977,1784664
2017-09-01,1240.000000,1249.025024,1218.275024,1228.224976,1132.235352,1702330
2017-09-04,1226.550049,1230.500000,1219.000000,1228.099976,1132.119995,1062544
2017-09-05,1230.000000,1245.000000,1218.525024,1242.175049,1145.094971,1165994
2017-09-06,1234.074951,1237.425049,1225.000000,1226.599976,1130.736938,1228764
2017-09-07,1229.000000,1234.199951,1225.525024,1230.050049,1133.917603,870636
2017-09-08,1226.875000,1237.000000,1226.275024,1235.300049,1138.757080,1021134
2017-09-11,1235.599976,1241.474976,1225.000000,1227.224976,1131.312988,732764
2017-09-12,1236.949951,1248.500000,1228.500000,1244.224976,1146.984741,1396460
2017-09-13,1250.000000,1265.824951,1237.599976,1244.599976,1147.330444,1278980
2017-09-14,1241.000000,1248.800049,1235.949951,1243.474976,1146.293213,1081510
2017-09-15,1249.500000,1258.500000,1242.500000,1253.025024,1155.097168,2944072
2017-09-18,1252.474976,1259.474976,1244.625000,1249.525024,1151.870117,726600
2017-09-19,1252.500000,1252.500000,1245.750000,1249.125000,1151.501831,782754
2017-09-20,1257.000000,1257.000000,1237.150024,1246.775024,1149.335571,1334642
2017-09-21,1245.525024,1270.500000,1240.000000,1262.449951,1163.785278,2438740
2017-09-22,1259.949951,1263.449951,1246.000000,1251.800049,1153.967896,2435396
2017-09-25,1248.275024,1267.000000,1246.375000,1255.375000,1157.263184,1599558
2017-09-26,1255.000000,1263.199951,1233.000000,1237.324951,1140.623779,1449230
2017-09-27,1245.000000,1256.099976,1236.875000,1247.500000,1150.003662,2010356
2017-09-28,1247.349976,1257.000000,1226.000000,1238.224976,1141.453735,4332866
2017-09-29,1239.500000,1242.000000,1210.750000,1217.974976,1122.786011,1985014
2017-10-03,1220.000000,1227.150024,1213.525024,1224.224976,1128.547485,1923006
2017-10-04,1224.800049,1227.000000,1212.500000,1221.150024,1125.713013,1300778
2017-10-05,1220.500000,1221.724976,1212.199951,1214.800049,1119.859497,1684686
2017-10-06,1215.000000,1227.500000,1214.025024,1223.324951,1127.718262,1389188
2017-10-09,1220.525024,1233.974976,1220.525024,1227.050049,1131.152222,1773616
2017-10-10,1227.500000,1234.974976,1225.625000,1229.625000,1133.525757,1222010
2017-10-11,1230.000000,1257.224976,1228.375000,1250.175049,1152.469727,1527746
2017-10-12,1256.500000,1277.500000,1253.500000,1274.099976,1174.524780,5006356
2017-10-13,1274.099976,1304.474976,1261.500000,1279.300049,1179.318481,4066320
2017-10-16,1277.525024,1295.000000,1277.525024,1292.199951,1191.209961,1218590
2017-10-17,1292.500000,1307.474976,1288.775024,1297.275024,1195.888672,1443016
2017-10-18,1297.500000,1306.824951,1290.000000,1293.300049,1192.224487,1514144
2017-10-19,1296.000000,1297.900024,1285.500000,1291.949951,1190.979858,86822
2017-10-23,1292.000000,1314.500000,1273.724976,1293.949951,1192.823608,1886088
2017-10-24,1310.000000,1310.449951,1284.525024,1289.199951,1188.444458,1339020
2017-10-25,1289.250000,1307.000000,1277.500000,1279.949951,1183.129761,1105106
2017-10-26,1267.550049,1284.574951,1258.949951,1269.425049,1173.400879,3007552
2017-10-27,1269.000000,1296.574951,1265.150024,1292.150024,1194.406738,1409270
2017-10-30,1293.000000,1310.000000,1290.849976,1308.099976,1209.150269,1137252
2017-10-31,1300.650024,1320.000000,1300.650024,1312.000000,1212.755249,1592634
2017-11-01,1312.000000,1313.425049,1289.425049,1301.425049,1202.980225,741882
2017-11-02,1304.250000,1337.000000,1303.375000,1313.074951,1213.749023,1468422
2017-11-03,1316.199951,1318.349976,1301.400024,1310.050049,1210.952759,666886
2017-11-06,1310.000000,1335.900024,1305.875000,1332.775024,1231.958740,1377000
2017-11-07,1335.000000,1384.000000,1333.025024,1355.025024,1252.525513,2696892
2017-11-08,1361.500000,1379.500000,1359.125000,1367.500000,1264.057007,1402252
2017-11-09,1375.000000,1375.000000,1359.650024,1368.199951,1264.704224,1152432
2017-11-10,1361.099976,1363.000000,1346.675049,1354.375000,1251.924805,1356566
2017-11-13,1351.025024,1388.699951,1351.025024,1379.474976,1275.126221,1496996
2017-11-14,1378.275024,1378.275024,1353.750000,1357.300049,1254.628662,1657252
2017-11-15,1353.000000,1377.500000,1350.675049,1352.650024,1250.330566,6670834
2017-11-16,1355.000000,1381.500000,1343.474976,1373.324951,1269.441406,1653482
2017-11-17,1374.050049,1374.050049,1351.800049,1353.650024,1251.254883,1325464
2017-11-20,1357.500000,1363.449951,1347.650024,1351.724976,1249.475464,1014498
2017-11-21,1350.500000,1350.500000,1333.000000,1336.474976,1235.379028,1527740
2017-11-22,1336.500000,1354.849976,1336.199951,1340.324951,1238.937744,1822624
2017-11-23,1340.500000,1346.500000,1334.500000,1340.625000,1239.215088,793470
2017-11-24,1341.000000,1351.449951,1336.550049,1344.025024,1242.357788,2287512
2017-11-27,1344.000000,1347.949951,1331.099976,1342.925049,1241.341064,1856786
2017-11-28,1343.000000,1351.199951,1335.000000,1342.650024,1241.087036,911716
2017-11-29,1338.750000,1346.500000,1325.000000,1329.074951,1228.538696,1447532
2017-11-30,1326.824951,1333.474976,1311.500000,1318.500000,1218.763794,4299962
2017-12-01,1317.500000,1334.000000,1310.750000,1314.974976,1215.505249,1031144
2017-12-04,1311.000000,1329.250000,1301.474976,1316.175049,1216.614624,1259104
2017-12-05,1315.500000,1325.849976,1314.074951,1317.775024,1218.093262,1167914
2017-12-06,1318.000000,1322.500000,1306.425049,1316.650024,1217.053467,1407518
2017-12-07,1316.150024,1322.974976,1307.500000,1308.625000,1209.635498,1326300
2017-12-08,1309.000000,1322.500000,1298.500000,1300.750000,1202.356201,1385548
2017-12-11,1304.175049,1336.324951,1304.175049,1330.550049,1229.902222,1008002
2017-12-12,1330.500000,1331.000000,1303.699951,1306.074951,1207.278320,1882246
2017-12-13,1305.699951,1325.724976,1300.500000,1314.199951,1214.788696,2961458
2017-12-14,1316.000000,1316.000000,1265.550049,1278.900024,1182.158813,5504150
2017-12-15,1281.875000,1292.224976,1268.425049,1272.800049,1176.520630,2718138
2017-12-18,1268.500000,1294.474976,1247.175049,1290.250000,1192.650635,2180664
2017-12-19,1288.000000,1298.900024,1282.349976,1287.650024,1190.247192,1801952
2017-12-20,1291.000000,1296.375000,1275.324951,1294.474976,1196.555908,1577570
2017-12-21,1293.500000,1304.000000,1290.025024,1297.849976,1199.675537,1293648
2017-12-22,1302.000000,1331.949951,1295.099976,1323.375000,1223.269897,3665664
2017-12-26,1343.000000,1344.875000,1315.800049,1324.724976,1224.517578,2175786
2017-12-27,1324.724976,1329.250000,1305.250000,1309.949951,1210.860474,739284
2017-12-28,1304.400024,1326.750000,1302.824951,1313.474976,1214.118774,2605088
2017-12-29,1311.550049,1354.449951,1309.275024,1350.599976,1248.435303,2609542
2018-01-01,1341.150024,1347.400024,1317.500000,1322.800049,1222.738281,1351760
2018-01-02,1330.000000,1334.800049,1310.099976,1315.599976,1216.083008,1920290
2018-01-03,1316.000000,1334.500000,1315.599976,1319.324951,1219.526245,1257120
2018-01-04,1325.000000,1331.000000,1320.000000,1328.550049,1228.053467,913082
2018-01-05,1325.000000,1349.750000,1325.000000,1344.599976,1242.889038,1153706
2018-01-08,1350.000000,1363.425049,1340.925049,1357.199951,1254.536133,1242220
2018-01-09,1357.500000,1360.500000,1338.275024,1354.500000,1252.040649,2149396
2018-01-10,1355.500000,1408.000000,1347.324951,1403.300049,1297.149048,3365850
2018-01-11,1405.000000,1410.949951,1391.099976,1395.250000,1289.708130,2520744
2018-01-12,1402.500000,1402.500000,1370.275024,1388.175049,1283.167847,3360314
2018-01-15,1388.574951,1404.000000,1367.525024,1373.050049,1269.187378,1457214
2018-01-16,1378.000000,1430.824951,1375.275024,1425.425049,1317.600464,4267752
2018-01-17,1435.000000,1462.500000,1431.074951,1444.474976,1335.209229,4280806
2018-01-18,1448.500000,1466.500000,1434.025024,1459.099976,1348.728149,2209478
2018-01-19,1465.275024,1491.000000,1451.824951,1479.650024,1367.723633,1820000
2018-01-22,1480.500000,1567.349976,1461.000000,1558.199951,1443.746582,4367110
2018-01-23,1557.474976,1571.175049,1545.025024,1551.000000,1437.075684,3239610
2018-01-24,1545.000000,1629.525024,1541.324951,1587.300049,1470.709717,5621538
2018-01-25,1587.500000,1589.900024,1540.500000,1560.525024,1445.901123,3833844
2018-01-29,1565.699951,1612.500000,1561.000000,1599.425049,1481.943604,3141060
2018-01-30,1590.000000,1601.900024,1571.849976,1576.425049,1460.633179,1574758
2018-01-31,1568.500000,1575.000000,1549.300049,1556.175049,1441.870605,3043214
2018-02-01,1562.000000,1595.000000,1544.400024,1569.300049,1454.031738,2400630
2018-02-02,1560.000000,1595.000000,1551.724976,1576.824951,1461.003906,2456490
2018-02-05,1555.000000,1594.000000,1538.425049,1551.599976,1437.631592,2757742
2018-02-06,1505.000000,1538.574951,1492.500000,1498.625000,1388.547607,2657306
2018-02-07,1513.500000,1515.500000,1473.724976,1477.525024,1368.997559,2180324
2018-02-08,1489.875000,1513.800049,1479.500000,1487.099976,1377.869385,2755004
2018-02-09,1475.000000,1497.000000,1448.324951,1485.849976,1376.711060,2102458
2018-02-12,1489.150024,1511.675049,1477.775024,1483.650024,1374.672974,1974562
2018-02-14,1485.000000,1487.224976,1446.250000,1455.900024,1348.960938,2847532
2018-02-15,1465.974976,1471.500000,1452.550049,1462.925049,1355.470215,2465236
2018-02-16,1461.500000,1499.800049,1461.500000,1466.525024,1358.805664,2515756
2018-02-19,1472.500000,1476.650024,1447.599976,1461.800049,1354.427612,1568224
2018-02-20,1464.000000,1492.525024,1463.949951,1472.375000,1364.225952,1889068
2018-02-21,1487.000000,1531.300049,1480.025024,1521.150024,1409.418213,3089228
2018-02-22,1526.000000,1539.500000,1511.250000,1525.099976,1413.077881,3463010
2018-02-23,1525.000000,1544.500000,1496.050049,1537.900024,1424.937866,3362500
2018-02-26,1537.500000,1544.974976,1510.599976,1515.849976,1404.507690,1363882
2018-02-27,1520.500000,1539.275024,1516.000000,1521.175049,1409.441650,1717800
2018-02-28,1517.500000,1531.974976,1510.724976,1517.525024,1406.059692,2706864
2018-03-01,1524.500000,1530.599976,1510.000000,1518.849976,1407.286987,1718124
2018-03-05,1524.500000,1556.824951,1516.474976,1552.925049,1438.859497,2858168
2018-03-06,1561.000000,1563.500000,1515.074951,1521.400024,1409.649780,1906764
2018-03-07,1535.000000,1544.500000,1509.250000,1513.724976,1402.538574,1917772
2018-03-08,1527.449951,1527.449951,1493.750000,1501.974976,1391.651733,1951826
2018-03-09,1502.500000,1531.599976,1488.599976,1517.050049,1405.619507,1872436
2018-03-12,1521.500000,1541.949951,1517.750000,1526.074951,1413.981445,2091340
2018-03-13,1462.449951,1469.849976,1436.000000,1443.400024,1337.379150,88067154
2018-03-14,1446.474976,1461.525024,1437.525024,1443.449951,1337.425537,3668668
2018-03-15,1447.500000,1451.275024,1427.800049,1434.849976,1329.457153,2348906
2018-03-16,1434.400024,1436.000000,1402.500000,1412.849976,1309.072998,7197482
2018-03-19,1414.500000,1424.000000,1410.000000,1415.500000,1311.528442,3489940
2018-03-20,1410.000000,1436.599976,1409.500000,1432.425049,1327.210571,4024984
2018-03-21,1436.250000,1442.150024,1425.000000,1428.375000,1323.457886,3907678
2018-03-22,1429.974976,1437.974976,1411.275024,1415.675049,1311.690430,2326094
2018-03-23,1401.000000,1417.050049,1399.025024,1409.074951,1305.575195,3654122
2018-03-26,1409.500000,1413.699951,1390.775024,1408.500000,1305.042847,2964210
2018-03-27,1412.500000,1431.500000,1411.525024,1423.849976,1319.265381,2494574
2018-03-28,1417.949951,1437.500000,1412.500000,1424.574951,1319.936890,6865654
2018-04-02,1420.000000,1457.000000,1420.000000,1454.824951,1347.965088,1662988
2018-04-03,1446.050049,1464.949951,1446.050049,1455.625000,1348.705933,1937290
2018-04-04,1464.724976,1467.000000,1446.000000,1455.449951,1348.543945,2841820
2018-04-05,1463.275024,1481.875000,1460.175049,1478.974976,1370.340820,1809424
2018-04-06,1477.000000,1480.000000,1463.275024,1475.150024,1366.797241,1129018
2018-04-09,1469.849976,1481.750000,1457.500000,1461.949951,1354.566528,1235866
2018-04-10,1462.849976,1478.625000,1462.849976,1468.800049,1360.913330,1184532
2018-04-11,1475.300049,1512.500000,1472.800049,1507.074951,1396.377075,3124416
2018-04-12,1505.000000,1575.000000,1503.974976,1569.625000,1454.332275,6114360
2018-04-13,1575.000000,1620.400024,1566.050049,1576.650024,1460.841675,8179118
2018-04-16,1558.000000,1599.974976,1555.375000,1593.824951,1476.755249,6270274
2018-04-17,1593.824951,1597.474976,1573.599976,1583.300049,1467.003540,3301724
2018-04-18,1583.000000,1596.724976,1572.925049,1579.550049,1463.528564,2433066
2018-04-19,1589.949951,1608.599976,1582.875000,1595.574951,1478.376709,4820952
2018-04-20,1625.000000,1711.175049,1620.000000,1701.224976,1576.265991,18465662
2018-04-23,1712.000000,1778.949951,1694.775024,1704.324951,1579.138550,15185910
2018-04-24,1705.000000,1721.574951,1671.250000,1692.824951,1568.483398,8314336
2018-04-25,1692.500000,1741.500000,1682.525024,1735.125000,1607.676392,8196574
2018-04-26,1733.500000,1780.000000,1733.500000,1769.625000,1639.642334,12135034
2018-04-27,1762.500000,1772.000000,1710.000000,1725.974976,1599.198364,4501330
2018-04-30,1725.974976,1774.500000,1718.800049,1766.050049,1636.329712,3458558
2018-05-02,1765.250000,1766.099976,1735.650024,1749.875000,1621.343018,3158046
2018-05-03,1754.900024,1763.000000,1735.199951,1740.925049,1613.050415,3761550
2018-05-04,1746.000000,1748.500000,1735.000000,1740.375000,1612.540649,2347244
2018-05-07,1745.000000,1745.000000,1705.449951,1710.474976,1584.837036,3484426
2018-05-08,1717.349976,1743.250000,1698.349976,1720.599976,1594.218140,2992820
2018-05-09,1720.099976,1747.375000,1720.099976,1744.650024,1616.501831,2615050
2018-05-10,1751.474976,1755.574951,1720.099976,1725.625000,1598.874268,3858678
2018-05-11,1727.099976,1742.500000,1721.250000,1728.474976,1601.514648,2627876
2018-05-14,1728.500000,1735.500000,1705.400024,1716.775024,1590.674316,2433894
2018-05-15,1725.000000,1747.900024,1716.849976,1741.199951,1613.305054,1952890
2018-05-16,1739.974976,1754.500000,1737.625000,1746.949951,1618.632813,1648450
2018-05-17,1756.474976,1766.574951,1738.000000,1745.900024,1617.659912,2968048
2018-05-18,1740.400024,1758.849976,1729.000000,1751.025024,1622.408447,1874996
2018-05-21,1764.349976,1796.000000,1759.025024,1778.375000,1647.749756,3446178
2018-05-22,1779.000000,1787.474976,1746.849976,1754.449951,1625.581787,1857416
2018-05-23,1762.500000,1772.500000,1740.500000,1747.550049,1619.188599,1507298
2018-05-24,1755.000000,1807.500000,1751.175049,1801.849976,1669.500244,2962316
2018-05-25,1812.500000,1837.400024,1786.275024,1792.900024,1661.207642,3769772
2018-05-28,1808.250000,1808.250000,1743.000000,1751.025024,1622.408447,3716798
2018-05-29,1764.949951,1772.000000,1744.000000,1761.750000,1632.345581,3525312
2018-05-30,1754.525024,1766.500000,1741.250000,1757.050049,1627.990845,3779106
2018-05-31,1734.000000,1759.050049,1726.099976,1741.050049,1626.589478,5049371
2018-06-01,1754.000000,1757.500000,1716.300049,1732.449951,1618.554932,1603856
2018-06-04,1745.000000,1749.000000,1712.599976,1744.250000,1629.578979,1681483
2018-06-05,1744.000000,1751.900024,1711.150024,1721.599976,1608.417969,2449568
2018-06-06,1723.000000,1734.900024,1715.199951,1725.750000,1612.294922,2236512
2018-06-07,1725.000000,1749.000000,1723.800049,1735.550049,1621.451050,2414762
2018-06-08,1735.000000,1757.300049,1735.000000,1747.099976,1632.241821,2582138
2018-06-11,1747.099976,1763.000000,1743.000000,1749.699951,1634.670776,2179378
2018-06-12,1757.000000,1785.000000,1753.000000,1781.000000,1663.913086,4608875
2018-06-13,1816.000000,1831.650024,1798.000000,1824.099976,1704.179688,5370983
2018-06-14,1830.000000,1832.300049,1784.000000,1787.550049,1670.032227,3819998
2018-06-15,1800.000000,1847.099976,1788.599976,1840.050049,1719.080811,9183574
2018-06-18,1867.949951,1867.949951,1822.150024,1829.000000,1708.757446,4674987
2018-06-19,1822.150024,1839.000000,1821.000000,1824.500000,1704.553345,3245034
2018-06-20,1832.000000,1836.300049,1818.599976,1822.449951,1702.638062,3107695
2018-06-21,1832.000000,1832.000000,1817.599976,1819.349976,1699.741821,2910659
2018-06-22,1827.000000,1827.000000,1799.550049,1809.800049,1690.819824,2949458
2018-06-25,1811.900024,1822.349976,1806.000000,1819.250000,1699.648560,2083217
2018-06-26,1823.000000,1861.000000,1821.000000,1852.000000,1730.245361,4679712
2018-06-27,1860.000000,1885.150024,1851.250000,1858.000000,1735.851074,4081208
2018-06-28,1865.000000,1871.000000,1826.300049,1842.699951,1721.556641,4888125
2018-06-29,1844.900024,1867.400024,1842.300049,1847.750000,1726.274536,3506276
2018-07-02,1852.000000,1857.800049,1841.099976,1851.349976,1729.638184,2650290
2018-07-03,1859.949951,1879.900024,1857.050049,1874.050049,1750.845825,3242233
2018-07-04,1879.900024,1879.900024,1857.150024,1866.150024,1743.465088,2700614
2018-07-05,1873.000000,1887.500000,1862.099976,1880.300049,1756.684814,2472571
2018-07-06,1882.849976,1921.000000,1881.650024,1912.949951,1787.188354,3713781
2018-07-09,1924.000000,1924.400024,1876.500000,1883.000000,1759.207275,6151747
2018-07-10,1898.000000,1898.900024,1870.750000,1875.099976,1751.826660,5303302
2018-07-11,1900.000000,1998.000000,1894.150024,1979.900024,1849.736816,22903802
2018-07-12,1984.000000,1990.900024,1960.500000,1971.349976,1841.748901,6921701
2018-07-13,1975.000000,1997.900024,1974.000000,1981.099976,1850.858032,4148185
2018-07-16,1990.000000,1996.000000,1977.449951,1989.199951,1858.425659,2582159
2018-07-17,1989.000000,2009.000000,1981.000000,2002.150024,1874.293335,3315492
2018-07-18,2005.000000,2011.699951,1993.050049,2000.250000,1872.514648,2013869
2018-07-19,2002.099976,2010.449951,1970.000000,1981.400024,1854.868164,1746318
2018-07-20,1984.900024,2000.000000,1984.000000,1996.599976,1869.097534,1934995
2018-07-23,2001.000000,2009.949951,1986.000000,2005.650024,1877.569702,2086201
2018-07-24,2015.000000,2015.000000,1984.150024,1999.000000,1871.344238,2038423
2018-07-25,2001.900024,2002.000000,1968.400024,1981.500000,1854.961792,1535492
2018-07-26,1974.949951,1985.000000,1955.099976,1964.699951,1839.234619,3503036
2018-07-27,1960.849976,1964.650024,1940.300049,1943.750000,1819.622559,2033977
2018-07-30,1943.000000,1954.699951,1931.550049,1944.599976,1820.418091,1579251
2018-07-31,1942.000000,1947.000000,1928.000000,1940.199951,1816.299194,2204803
2018-08-01,1949.949951,1981.550049,1949.800049,1976.500000,1850.281006,2425180
2018-08-02,1980.000000,1985.000000,1945.000000,1948.400024,1823.975830,1509287
2018-08-03,1956.500000,1982.050049,1956.500000,1979.449951,1853.042847,1505131
2018-08-06,1997.000000,1998.949951,1972.250000,1975.550049,1849.391968,1532249
2018-08-07,1978.199951,1979.150024,1960.500000,1967.349976,1841.715332,1353521
2018-08-08,1972.000000,1978.300049,1962.000000,1974.000000,1847.940796,1315062
2018-08-09,1980.000000,1980.800049,1966.000000,1974.349976,1848.268433,2060297
2018-08-10,1980.949951,1996.500000,1972.050049,1993.099976,1865.821167,2784105
2018-08-13,1997.800049,2004.250000,1990.000000,2000.150024,1872.420898,3559575
2018-08-14,1992.000000,2024.599976,1982.400024,2003.550049,1875.603638,3311765
2018-08-16,2000.300049,2020.050049,1995.000000,2008.500000,1880.237549,2152065
2018-08-17,2013.849976,2021.900024,2004.000000,2012.750000,1884.216553,1213731
2018-08-20,2024.000000,2024.000000,2003.699951,2009.949951,1881.594849,1587032
2018-08-21,2010.150024,2024.000000,2004.000000,2017.650024,1888.803589,1376866
2018-08-23,2022.800049,2038.000000,2020.300049,2035.099976,1905.139160,3046791
2018-08-24,2035.099976,2046.000000,2031.000000,2043.000000,1912.534546,1570533
2018-08-27,2043.000000,2059.000000,2035.000000,2050.899902,1919.930054,1532702
2018-08-28,2055.000000,2072.000000,2052.000000,2069.199951,1937.061279,1987983
2018-08-29,2072.500000,2076.600098,2045.599976,2072.000000,1939.682495,1525867
2018-08-30,2068.000000,2085.000000,2065.500000,2082.399902,1949.418213,2408020
2018-08-31,2082.300049,2092.000000,2074.000000,2078.399902,1945.673950,2504554
2018-09-03,2084.800049,2090.000000,2048.399902,2052.899902,1921.802124,1439711
2018-09-04,2059.800049,2104.750000,2056.949951,2098.899902,1964.864624,4420803
2018-09-05,2100.000000,2107.250000,2075.050049,2079.250000,1946.469482,1681106
2018-09-06,2075.000000,2081.500000,2060.300049,2075.300049,1942.771851,2238097
2018-09-07,2079.300049,2084.000000,2065.399902,2079.850098,1947.031128,1312182
2018-09-10,2084.399902,2093.399902,2074.250000,2080.750000,1947.873901,1530539
2018-09-11,2089.000000,2089.000000,2042.199951,2046.250000,1915.577026,3679745
2018-09-12,2052.350098,2068.899902,2040.000000,2043.949951,1913.423950,2307661
2018-09-14,2044.000000,2071.550049,2018.150024,2065.399902,1933.503784,3642038
2018-09-17,2070.000000,2077.800049,2054.550049,2074.149902,1941.695190,1033857
2018-09-18,2073.000000,2078.800049,2057.600098,2070.750000,1938.512085,1456507
2018-09-19,2071.899902,2089.000000,2066.850098,2077.899902,1945.205444,1301268
2018-09-21,2077.000000,2121.000000,2050.149902,2103.149902,1968.843140,4508530
2018-09-24,2115.000000,2210.500000,2098.149902,2198.449951,2058.057373,3032226
2018-09-25,2204.899902,2211.899902,2153.800049,2183.199951,2043.781250,2868778
2018-09-26,2187.000000,2199.000000,2135.100098,2142.149902,2005.352661,1970951
2018-09-27,2141.899902,2209.699951,2135.800049,2188.850098,2049.070801,3311802
2018-09-28,2178.000000,2190.000000,2158.850098,2183.699951,2044.248901,2904371
2018-10-01,2190.899902,2275.949951,2190.350098,2255.550049,2111.510742,3772208
2018-10-03,2250.300049,2255.000000,2155.600098,2162.850098,2024.731323,3902322
2018-10-04,2156.600098,2156.649902,2056.350098,2064.800049,1932.942383,4762419
